44.878166,38,588
44.919875,38,588
44.961583,38,588
45.003291,38,588
45.045,38,588
45.086708,38,588
45.128416,38,588
45.170125,38,588
45.211833,38,587
45.253541,38,587
45.29525,38,587
45.336958,38,587
45.378666,38,588
45.420375,38,588
45.462083,38,588
45.503791,38,588
45.5455,38,588
45.587208,38,588
45.628916,38,588
45.670625,38,588
45.712333,38,587
45.754041,38,587
45.79575,38,587
45.837458,38,588
45.879166,38,588
45.920875,38,588
45.962583,38,588
46.004291,38,588
46.046,38,588
46.087708,38,588
46.129416,38,588
46.171125,38,588
46.212833,38,587
46.254541,38,588
46.29625,38,588
46.337958,38,588
46.379666,38,588
46.421375,38,590
46.463083,38,589
46.504791,38,588
46.5465,38,587
46.588208,38,588
46.629916,38,588
46.671625,38,589
46.713333,38,589
46.755041,38,589
46.79675,38,589
46.838458,38,589
46.880166,39,589
46.921875,38,589
46.963583,39,588
47.005291,39,589
47.047,39,588
47.088708,39,588
47.130416,39,588
47.172125,39,588
47.213833,39,588
47.255541,39,588
47.29725,39,588
47.338958,39,588
47.380666,39,588
47.422375,39,587
47.464083,39,587
47.505791,39,587
47.5475,39,586
47.589208,39,587
47.630916,39,586
47.672625,39,587
47.714333,39,586
47.756041,39,587
47.79775,39,587
47.839458,39,586
47.881166,39,586
47.922875,39,586
47.964583,39,586
48.006291,39,586
48.048,39,586
48.089708,39,586
48.131416,39,586
48.173125,39,586
48.214833,39,586
48.256541,39,586
48.29825,39,586
48.339958,39,586
48.381666,39,586
48.423375,39,586
48.465083,39,587
48.506791,39,587
48.5485,39,586
48.590208,39,586
48.631916,40,590
48.673625,39,590
48.715333,40,589
48.757041,40,589
48.79875,39,589
48.840458,40,589
48.882166,40,589
48.923875,39,589
48.965583,39,589
49.007291,39,589
49.049,39,589
49.090708,39,589
49.132416,39,588
49.174125,39,588
49.215833,39,588
49.257541,39,588
49.29925,39,587
49.340958,39,587
49.382666,39,587
49.424375,39,587
49.466083,39,585
49.507791,39,584
49.5495,39,583
49.591208,39,582
49.632916,39,582
49.674625,39,579
49.716333,39,577
49.758041,39,576
49.79975,39,575
49.841458,39,575
49.883166,39,575
49.924875,39,573
49.966583,39,572
50.008291,39,572
50.05,39,571
50.091708,39,571
50.133416,39,571
50.175125,39,572
50.216833,39,572
50.258541,39,571
50.30025,39,570
50.341958,553,7
50.383666,553,7
50.425375,553,7
50.467083,553,7
50.508791,553,7
50.5505,39,571
50.592208,39,571
50.633916,39,572
50.675625,39,572
50.717333,39,571
50.759041,39,572
50.80075,39,572
50.842458,39,572
50.884166,38,575
50.925875,38,575
50.967583,38,576
51.009291,38,575
51.051,39,575
51.092708,39,576
51.134416,38,578
51.176125,38,580
51.217833,38,580
51.259541,38,580
51.30125,38,580
51.342958,38,581
51.384666,38,581
51.426375,38,581
51.468083,38,580
51.509791,38,580
51.5515,38,580
51.593208,38,580
51.634916,38,580
51.676625,38,580
51.718333,38,580
51.760041,38,581
51.80175,38,581
51.843458,38,581
51.885166,38,583
51.926875,39,589
51.968583,39,590
52.010291,39,590
52.052,39,590
52.093708,39,590
52.135416,39,590
52.177125,39,590
52.218833,39,590
52.260541,39,590
52.30225,39,590
52.343958,39,590
52.385666,39,590
52.427375,39,590
52.469083,39,590
52.510791,39,590
52.5525,39,590
52.594208,39,590
52.635916,39,590
52.677625,39,590
52.719333,39,590
52.761041,39,593
52.80275,39,594
52.844458,39,594
52.886166,39,594
52.927875,39,594
52.969583,39,594
53.011291,39,594
53.053,39,594
53.094708,39,594
53.136416,39,594
53.178125,39,594
53.219833,39,593
53.261541,39,593
53.30325,39,592
53.344958,39,592
53.386666,39,592
53.428375,39,592
53.470083,39,592
53.511791,39,592
53.5535,39,592
53.595208,39,592
53.636916,39,592
53.678625,39,592
53.720333,39,592
53.762041,39,592
53.80375,39,592
53.845458,39,592
53.887166,39,592
53.928875,39,592
53.970583,39,592
54.012291,39,592
54.054,39,592
54.095708,39,592
54.137416,39,592
54.179125,39,592
54.220833,39,592
54.262541,39,592
54.30425,39,592
54.345958,39,592
54.387666,39,592
54.429375,39,592
54.471083,39,592
54.512791,39,592
54.5545,39,592
54.596208,39,593
54.637916,39,593
54.679625,38,593
54.721333,38,593
54.763041,38,593
54.80475,38,593
54.846458,38,593
54.888166,38,593
54.929875,38,593
54.971583,38,593
55.013291,38,594
55.055,38,593
55.096708,38,594
55.138416,38,594
55.180125,38,594
55.221833,38,594
55.263541,38,594
55.30525,38,594
55.346958,38,594
55.388666,38,594
55.430375,38,594
55.472083,38,594
55.513791,38,594
55.5555,38,594
55.597208,38,594
55.638916,38,594
55.680625,38,594
55.722333,38,594
55.764041,38,594
55.80575,38,594
55.847458,38,594
55.889166,38,594
55.930875,38,594
55.972583,38,594
56.014291,38,594
